idCustomer,AgeCustomer,Gender,CommandeCustom,
861.0,46.0,H,sandwitch,
862.0,53.0,F,pizza,
863.0,18.0,H,Crepe,
864.0,31.0,H,Salade,
865.0,56.0,H,pizza,
866.0,46.0,H,Salade,
867.0,48.0,F,Burgers,
868.0,18.0,H,makloub,
869.0,19.0,F,makloub,
870.0,30.0,H,Crepe,
871.0,31.0,H,Salade,
872.0,49.0,F,sandwitch,
873.0,20.0,H,pizza,
874.0,34.0,F,Crepe,
875.0,34.0,H,Salade,
876.0,33.0,F,Salade,
877.0,46.0,H,Burgers,
878.0,47.0,H,Crepe,
879.0,41.0,F,sandwitch,
880.0,54.0,F,lablebi,
881.0,48.0,H,pizza,
882.0,48.0,F,sandwichAyari,
883.0,45.0,H,kaftaji,
884.0,22.0,F,Crepe,
885.0,54.0,H,sandwichAyari,
886.0,34.0,H,sandwitch,
887.0,31.0,H,sandwichAyari,
888.0,27.0,F,kaftaji,
889.0,20.0,H,kaftaji,
890.0,23.0,F,sandwichAyari,
891.0,41.0,F,lablebi,
892.0,44.0,H,Crepe,
893.0,31.0,F,pizza,
894.0,50.0,F,sandwitch,
895.0,27.0,H,kaftaji,
896.0,31.0,F,makloub,
897.0,41.0,H,lablebi,
898.0,29.0,F,sandwitch,
899.0,36.0,F,lablebi,
900.0,50.0,H,Burgers,
901.0,53.0,F,lablebi,
902.0,50.0,H,sandwitch,
903.0,23.0,F,Burgers,
904.0,42.0,F,Burgers,
905.0,55.0,H,sandwitch,
906.0,29.0,F,Burgers,
907.0,54.0,F,pizza,
908.0,31.0,F,pizza,
909.0,28.0,F,pizza,
910.0,32.0,H,makloub,
911.0,27.0,H,pizza,
912.0,46.0,H,lablebi,
913.0,43.0,F,Crepe,
914.0,47.0,H,pizza,
915.0,31.0,H,pizza,
916.0,29.0,H,sandwitch,
917.0,21.0,H,Crepe,
918.0,24.0,H,pizza,
919.0,37.0,F,lablebi,
920.0,55.0,H,sandwichAyari,
921.0,54.0,H,lablebi,
922.0,52.0,H,pizza,
923.0,29.0,F,Salade,
924.0,21.0,F,Crepe,
925.0,22.0,F,sandwichAyari,
926.0,51.0,F,kaftaji,
927.0,38.0,H,sandwitch,
928.0,26.0,F,lablebi,
929.0,49.0,F,Salade,
930.0,51.0,H,Salade,
931.0,25.0,F,sandwitch,
932.0,37.0,F,Salade,
933.0,53.0,H,lablebi,
934.0,28.0,F,Salade,
935.0,21.0,H,Burgers,
936.0,23.0,H,kaftaji,
937.0,37.0,H,lablebi,
938.0,30.0,H,kaftaji,
939.0,51.0,H,Burgers,
940.0,35.0,F,Salade,
941.0,54.0,F,sandwitch,
942.0,38.0,F,Salade,
943.0,39.0,H,lablebi,
944.0,23.0,F,sandwichAyari,
945.0,29.0,F,kaftaji,
946.0,56.0,H,Salade,
947.0,41.0,F,sandwitch,
948.0,21.0,F,lablebi,
949.0,32.0,H,Burgers,
950.0,35.0,F,Salade,
951.0,35.0,H,kaftaji,
952.0,40.0,F,sandwichAyari,
953.0,24.0,H,Crepe,
954.0,19.0,H,Crepe,
955.0,19.0,H,sandwitch,
956.0,45.0,H,Crepe,
957.0,44.0,H,sandwichAyari,
958.0,39.0,F,Burgers,
959.0,24.0,H,sandwitch,
960.0,43.0,H,kaftaji,
961.0,22.0,F,pizza,
962.0,22.0,H,Crepe,
963.0,47.0,H,sandwitch,
964.0,37.0,H,pizza,
965.0,27.0,H,Burgers,
966.0,31.0,F,pizza,
967.0,30.0,H,pizza,
968.0,35.0,F,Crepe,
969.0,23.0,F,lablebi,
970.0,34.0,H,kaftaji,
971.0,32.0,F,lablebi,
972.0,23.0,H,Crepe,
973.0,55.0,F,kaftaji,
974.0,44.0,F,kaftaji,
975.0,43.0,H,pizza,
976.0,48.0,F,pizza,
977.0,33.0,F,Burgers,
978.0,46.0,H,Burgers,
979.0,48.0,F,pizza,
980.0,37.0,H,makloub,
981.0,28.0,H,Burgers,
982.0,44.0,F,makloub,
983.0,25.0,H,kaftaji,
984.0,25.0,F,pizza,
985.0,27.0,H,Crepe,
986.0,31.0,H,Crepe,
987.0,32.0,H,lablebi,
988.0,29.0,F,Crepe,
989.0,27.0,F,sandwitch,
990.0,32.0,H,Crepe,
991.0,47.0,H,sandwitch,
992.0,38.0,H,Salade,
993.0,36.0,H,sandwichAyari,
994.0,21.0,F,kaftaji,
995.0,50.0,F,Crepe,
996.0,31.0,H,makloub,
997.0,38.0,F,sandwitch,
998.0,47.0,H,kaftaji,
999.0,20.0,H,Salade,
1000.0,47.0,H,Salade,
1001.0,41.0,H,sandwitch,
1002.0,40.0,H,lablebi,
1003.0,36.0,F,Salade,
1004.0,47.0,H,kaftaji,
1005.0,53.0,F,lablebi,
1006.0,35.0,H,Burgers,
1007.0,46.0,F,makloub,
1008.0,41.0,F,makloub,
1009.0,22.0,F,sandwitch,
1010.0,29.0,F,lablebi,
1011.0,18.0,H,kaftaji,
1012.0,25.0,H,kaftaji,
1013.0,34.0,F,pizza,
1014.0,43.0,H,sandwitch,
1015.0,48.0,H,Burgers,
1016.0,44.0,F,kaftaji,
1017.0,54.0,H,sandwitch,
1018.0,31.0,F,sandwitch,
1019.0,32.0,H,kaftaji,
1020.0,49.0,F,makloub,
1021.0,54.0,H,kaftaji,
1022.0,34.0,F,Burgers,
1023.0,33.0,F,pizza,
1024.0,30.0,H,Burgers,
1025.0,23.0,H,sandwitch,
1026.0,51.0,F,makloub,
1027.0,43.0,H,lablebi,
1028.0,25.0,F,Salade,
1029.0,24.0,H,sandwitch,
1030.0,31.0,H,sandwichAyari,
1031.0,33.0,H,makloub,
1032.0,25.0,H,Salade,
1033.0,37.0,H,Crepe,
1034.0,36.0,F,lablebi,
1035.0,56.0,H,sandwitch,
1036.0,42.0,F,lablebi,
1037.0,45.0,F,kaftaji,
1038.0,19.0,F,sandwitch,
1039.0,37.0,H,Burgers,
1040.0,53.0,F,Salade,
1041.0,38.0,F,Salade,
1042.0,25.0,H,lablebi,
1043.0,46.0,F,makloub,
1044.0,50.0,H,Crepe,
1045.0,43.0,F,makloub,
1046.0,31.0,F,Crepe,
1047.0,53.0,F,Burgers,
1048.0,33.0,F,pizza,
1049.0,38.0,H,Salade,
1050.0,46.0,H,makloub,
1051.0,47.0,H,Salade,
1052.0,27.0,F,Salade,
1053.0,46.0,F,sandwitch,
1054.0,45.0,H,Salade,
1055.0,48.0,H,makloub,
1056.0,21.0,H,Salade,
1057.0,48.0,H,pizza,
1058.0,28.0,H,sandwitch,
1059.0,34.0,H,Crepe,
1060.0,53.0,H,Salade,
1061.0,52.0,H,lablebi,
1062.0,37.0,H,makloub,
1063.0,37.0,F,lablebi,
1064.0,50.0,H,kaftaji,
1065.0,32.0,F,Burgers,
1066.0,47.0,F,sandwitch,
1067.0,33.0,H,Crepe,
1068.0,29.0,F,makloub,
1069.0,26.0,H,Salade,
1070.0,22.0,F,pizza,
1071.0,31.0,F,pizza,
1072.0,55.0,F,Burgers,
1073.0,40.0,F,sandwichAyari,
1074.0,40.0,F,lablebi,
1075.0,47.0,F,lablebi,
1076.0,49.0,H,kaftaji,
1077.0,19.0,F,Salade,
1078.0,20.0,H,makloub,
1079.0,42.0,F,sandwitch,
1080.0,43.0,H,Salade,
1081.0,29.0,F,kaftaji,
1082.0,25.0,F,makloub,
1083.0,50.0,H,sandwichAyari,
1084.0,32.0,H,Burgers,
1085.0,25.0,F,sandwitch,
1086.0,38.0,H,sandwitch,
1087.0,54.0,F,lablebi,
1088.0,35.0,F,Salade,
1089.0,56.0,F,kaftaji,
1090.0,55.0,F,sandwichAyari,
1091.0,45.0,F,Crepe,
1092.0,30.0,F,sandwitch,
1093.0,38.0,H,Crepe,
1094.0,55.0,H,pizza,
1095.0,54.0,F,makloub,
1096.0,29.0,F,kaftaji,
1097.0,48.0,H,sandwichAyari,
1098.0,32.0,H,sandwitch,
1099.0,25.0,F,pizza,
1100.0,22.0,F,sandwichAyari,
1101.0,41.0,H,lablebi,
1102.0,43.0,H,lablebi,
1103.0,33.0,F,pizza,
1104.0,44.0,F,sandwitch,
1105.0,51.0,F,pizza,
1106.0,53.0,F,sandwitch,
1107.0,24.0,F,lablebi,
1108.0,53.0,F,pizza,
1109.0,29.0,H,Burgers,
1110.0,41.0,H,Burgers,
1111.0,25.0,H,Salade,
1112.0,52.0,F,kaftaji,
1113.0,37.0,H,makloub,
1114.0,28.0,H,Burgers,
1115.0,28.0,H,pizza,
1116.0,18.0,H,Crepe,
1117.0,52.0,F,Burgers,
1118.0,54.0,F,Burgers,
1119.0,56.0,F,Salade,
1120.0,19.0,H,lablebi,
1121.0,49.0,H,Salade,
1122.0,44.0,H,lablebi,
1123.0,26.0,F,kaftaji,
1124.0,38.0,F,sandwichAyari,
1125.0,54.0,H,kaftaji,
1126.0,41.0,F,sandwichAyari,
1127.0,33.0,H,sandwichAyari,
1128.0,26.0,F,kaftaji,
1129.0,51.0,F,makloub,
1130.0,18.0,H,Burgers,
1131.0,34.0,F,Crepe,
1132.0,56.0,F,sandwitch,
1133.0,36.0,F,Burgers,
1134.0,31.0,F,lablebi,
1135.0,19.0,H,sandwichAyari,
1136.0,33.0,H,Salade,
1137.0,23.0,F,makloub,
1138.0,50.0,F,Salade,
1139.0,44.0,F,makloub,
1140.0,42.0,H,Crepe,
1141.0,44.0,H,Crepe,
1142.0,56.0,H,pizza,
1143.0,40.0,F,Burgers,
1144.0,55.0,F,lablebi,
1145.0,30.0,H,lablebi,
1146.0,40.0,H,Burgers,
1147.0,24.0,F,Burgers,
1148.0,36.0,F,kaftaji,
1149.0,52.0,H,Burgers,
1150.0,47.0,F,lablebi,
1151.0,26.0,H,sandwitch,
1152.0,49.0,F,lablebi,
1153.0,44.0,H,sandwichAyari,
1154.0,46.0,F,sandwitch,
1155.0,46.0,H,sandwitch,
1156.0,52.0,H,sandwitch,
1157.0,42.0,F,Burgers,
1158.0,44.0,F,sandwitch,
1159.0,36.0,H,Salade,
1160.0,25.0,F,sandwichAyari,
1161.0,19.0,H,lablebi,
1162.0,23.0,F,Salade,
1163.0,39.0,F,sandwitch,
1164.0,37.0,F,lablebi,
1165.0,46.0,H,lablebi,
1166.0,51.0,F,sandwichAyari,
1167.0,36.0,H,sandwitch,
1168.0,30.0,F,sandwichAyari,
1169.0,40.0,F,lablebi,
1170.0,30.0,H,sandwichAyari,
1171.0,37.0,F,sandwitch,
1172.0,30.0,F,makloub,
1173.0,45.0,F,kaftaji,
1174.0,23.0,F,pizza,
1175.0,49.0,H,makloub,
1176.0,39.0,H,Burgers,
1177.0,30.0,F,pizza,
1178.0,33.0,F,sandwitch,
1179.0,46.0,F,pizza,
1180.0,25.0,F,Salade,
1181.0,31.0,H,Salade,
1182.0,42.0,H,makloub,
1183.0,33.0,H,sandwichAyari,
1184.0,27.0,F,kaftaji,
1185.0,42.0,H,sandwitch,
1186.0,50.0,F,kaftaji,
1187.0,31.0,H,makloub,
1188.0,48.0,H,kaftaji,
1189.0,54.0,H,sandwitch,
1190.0,29.0,H,Salade,
1191.0,48.0,F,lablebi,
1192.0,53.0,H,Salade,
1193.0,48.0,F,pizza,
1194.0,52.0,F,sandwitch,
1195.0,29.0,F,kaftaji,
1196.0,23.0,H,pizza,
1197.0,23.0,F,Burgers,
1198.0,54.0,F,kaftaji,
1199.0,54.0,F,kaftaji,
1200.0,49.0,H,Salade,
1201.0,49.0,H,pizza,
1202.0,19.0,F,Crepe,
1203.0,48.0,F,Crepe,
1204.0,55.0,H,Salade,
1205.0,32.0,H,sandwichAyari,
1206.0,54.0,F,Crepe,
1207.0,47.0,F,lablebi,
1208.0,55.0,H,lablebi,
1209.0,53.0,F,makloub,
1210.0,25.0,F,sandwichAyari,
1211.0,44.0,H,makloub,
1212.0,38.0,F,lablebi,
1213.0,44.0,H,sandwitch,
1214.0,34.0,H,kaftaji,
1215.0,29.0,H,Salade,
1216.0,21.0,F,Crepe,
1217.0,38.0,F,pizza,
1218.0,22.0,F,makloub,
1219.0,55.0,H,lablebi,
1220.0,54.0,F,Burgers,
1221.0,23.0,F,Burgers,
1222.0,20.0,F,kaftaji,
1223.0,35.0,F,kaftaji,
1224.0,43.0,H,Salade,
1225.0,27.0,H,pizza,
1226.0,44.0,F,sandwitch,
1227.0,24.0,F,lablebi,
1228.0,50.0,H,Crepe,
1229.0,47.0,H,kaftaji,
1230.0,19.0,F,sandwitch,
1231.0,40.0,H,sandwichAyari,
1232.0,24.0,H,kaftaji,
1233.0,47.0,H,makloub,
1234.0,23.0,H,Salade,
1235.0,20.0,H,lablebi,
1236.0,55.0,H,Burgers,
1237.0,40.0,H,lablebi,
1238.0,45.0,F,sandwitch,
1239.0,26.0,H,Salade,
1240.0,26.0,F,Salade,
1241.0,30.0,F,pizza,
1242.0,47.0,H,sandwichAyari,
1243.0,29.0,F,pizza,
1244.0,26.0,H,kaftaji,
1245.0,45.0,H,Crepe,
1246.0,50.0,F,sandwitch,
1247.0,43.0,F,Crepe,
1248.0,49.0,F,Burgers,
1249.0,53.0,F,kaftaji,
1250.0,32.0,F,sandwitch,
1251.0,55.0,H,Salade,
1252.0,55.0,F,kaftaji,
1253.0,28.0,H,Salade,
1254.0,55.0,H,makloub,
1255.0,44.0,H,sandwitch,
1256.0,43.0,F,kaftaji,
1257.0,26.0,H,sandwitch,
1258.0,36.0,F,pizza,
1259.0,46.0,H,sandwichAyari,
1260.0,49.0,F,sandwitch,
1261.0,55.0,H,sandwitch,
1262.0,47.0,F,pizza,
1263.0,21.0,H,pizza,
1264.0,35.0,F,Crepe,
1265.0,54.0,F,Crepe,
1266.0,56.0,H,Salade,
1267.0,30.0,F,Crepe,
1268.0,27.0,H,Crepe,
1269.0,52.0,H,Crepe,
1270.0,37.0,F,Salade,
1271.0,54.0,F,sandwichAyari,
1272.0,22.0,F,sandwichAyari,
1273.0,37.0,H,Salade,
1274.0,31.0,H,Crepe,
1275.0,38.0,F,Burgers,
1276.0,37.0,H,lablebi,
1277.0,23.0,F,kaftaji,
1278.0,30.0,F,sandwichAyari,
1279.0,20.0,H,makloub,
1280.0,28.0,H,Crepe,
1281.0,48.0,H,kaftaji,
1282.0,43.0,H,sandwichAyari,
1283.0,28.0,F,sandwichAyari,
1284.0,54.0,F,Burgers,
1285.0,39.0,F,lablebi,
1286.0,46.0,H,sandwitch,
1287.0,41.0,H,kaftaji,
1288.0,29.0,H,Burgers,
1289.0,24.0,F,Crepe,
1290.0,50.0,H,makloub,
1291.0,45.0,H,makloub,
1292.0,40.0,H,pizza,
1293.0,39.0,H,Salade,
1294.0,33.0,H,kaftaji,
1295.0,31.0,H,Crepe,
1296.0,53.0,H,kaftaji,
1297.0,22.0,H,pizza,
1298.0,36.0,F,sandwitch,
1299.0,50.0,F,lablebi,
1300.0,41.0,H,pizza,
1301.0,34.0,F,Salade,
1302.0,24.0,H,sandwichAyari,
1303.0,36.0,H,pizza,
1304.0,19.0,H,pizza,
1305.0,44.0,H,kaftaji,
1306.0,21.0,H,sandwitch,
1307.0,35.0,F,Salade,
1308.0,55.0,F,sandwitch,
1309.0,28.0,F,Crepe,
1310.0,22.0,F,kaftaji,
1311.0,31.0,F,sandwichAyari,
1312.0,32.0,F,sandwitch,
1313.0,44.0,H,Burgers,
1314.0,56.0,F,sandwitch,
1315.0,33.0,H,Salade,
1316.0,38.0,H,sandwichAyari,
1317.0,55.0,H,lablebi,
1318.0,20.0,H,Crepe,
1319.0,35.0,F,Burgers,
1320.0,19.0,H,Burgers,
1321.0,23.0,H,Crepe,
1322.0,55.0,H,Burgers,
1323.0,43.0,F,Crepe,
1324.0,28.0,H,makloub,
1325.0,53.0,F,lablebi,
1326.0,38.0,H,sandwitch,
1327.0,30.0,F,kaftaji,
1328.0,26.0,F,pizza,
1329.0,49.0,H,kaftaji,
1330.0,30.0,F,pizza,
1331.0,55.0,F,makloub,
1332.0,30.0,F,makloub,
1333.0,51.0,H,Crepe,
1334.0,26.0,F,sandwitch,
1335.0,43.0,H,sandwitch,
1336.0,36.0,H,kaftaji,
1337.0,45.0,F,makloub,
1338.0,49.0,F,kaftaji,
1339.0,50.0,H,makloub,
1340.0,33.0,H,Crepe,
1341.0,23.0,H,sandwitch,
1342.0,42.0,F,kaftaji,
1343.0,28.0,F,sandwichAyari,
1344.0,27.0,H,sandwichAyari,
1345.0,29.0,H,sandwitch,
1346.0,35.0,F,kaftaji,
1347.0,25.0,H,pizza,
1348.0,23.0,F,lablebi,
1349.0,55.0,H,Burgers,
1350.0,32.0,F,sandwichAyari,
1351.0,53.0,F,pizza,
1352.0,52.0,H,lablebi,
1353.0,51.0,H,Salade,
1354.0,22.0,H,Crepe,
1355.0,40.0,H,Salade,
1356.0,22.0,H,Salade,
1357.0,53.0,F,Salade,
1358.0,22.0,H,Burgers,
1359.0,32.0,H,Burgers,
1360.0,28.0,F,makloub,
1361.0,42.0,H,Salade,
1362.0,45.0,F,pizza,
1363.0,20.0,H,Crepe,
1364.0,21.0,H,Burgers,
1365.0,25.0,F,makloub,
1366.0,29.0,H,kaftaji,
1367.0,44.0,H,Burgers,
1368.0,22.0,F,kaftaji,
1369.0,21.0,F,Salade,
1370.0,55.0,F,Salade,
1371.0,27.0,H,sandwichAyari,
1372.0,54.0,F,sandwitch,
1373.0,40.0,H,Burgers,
1374.0,26.0,H,Crepe,
1375.0,21.0,F,pizza,
1376.0,37.0,H,pizza,
1377.0,50.0,F,Salade,
1378.0,32.0,H,Salade,
1379.0,27.0,H,lablebi,
1380.0,35.0,H,lablebi,
1381.0,40.0,H,Burgers,
1382.0,50.0,H,makloub,
1383.0,50.0,H,Burgers,
1384.0,21.0,H,Burgers,
1385.0,29.0,H,pizza,
1386.0,54.0,H,Salade,
1387.0,29.0,H,kaftaji,
1388.0,29.0,F,sandwichAyari,
1389.0,40.0,H,Salade,
1390.0,45.0,F,Burgers,
1391.0,39.0,F,Crepe,
1392.0,21.0,F,Salade,
1393.0,29.0,F,pizza,
1394.0,30.0,H,Crepe,
1395.0,20.0,H,pizza,
1396.0,55.0,H,pizza,
1397.0,22.0,F,sandwitch,
1398.0,41.0,H,Crepe,
1399.0,33.0,F,sandwichAyari,
1400.0,22.0,H,sandwitch,
1401.0,52.0,H,Burgers,
1402.0,51.0,F,sandwichAyari,
1403.0,53.0,F,sandwitch,
1404.0,42.0,F,makloub,
1405.0,49.0,H,sandwitch,
1406.0,48.0,H,Crepe,
1407.0,50.0,H,Crepe,
1408.0,54.0,F,Burgers,
1409.0,25.0,H,lablebi,
1410.0,55.0,F,sandwichAyari,
1411.0,24.0,H,sandwichAyari,
1412.0,20.0,H,kaftaji,
1413.0,44.0,F,sandwichAyari,
1414.0,35.0,F,kaftaji,
1415.0,55.0,F,sandwichAyari,
1416.0,50.0,F,Salade,
1417.0,30.0,H,sandwichAyari,
1418.0,43.0,H,sandwichAyari,
1419.0,25.0,H,Salade,
1420.0,18.0,H,Crepe,
1421.0,26.0,F,kaftaji,
1422.0,19.0,F,sandwitch,
1423.0,35.0,F,pizza,
1424.0,22.0,H,lablebi,
1425.0,28.0,F,kaftaji,
1426.0,29.0,H,lablebi,
1427.0,54.0,H,sandwichAyari,
1428.0,53.0,F,sandwichAyari,
1429.0,19.0,F,pizza,
1430.0,47.0,F,pizza,
1431.0,49.0,F,sandwichAyari,
1432.0,41.0,F,kaftaji,
1433.0,29.0,H,pizza,
1434.0,19.0,F,sandwitch,
1435.0,34.0,H,Burgers,
1436.0,51.0,H,Salade,
1437.0,25.0,H,Burgers,
1438.0,25.0,F,Burgers,
1439.0,41.0,F,sandwitch,
1440.0,26.0,F,makloub,
1441.0,52.0,F,sandwitch,
1442.0,19.0,H,sandwitch,
1443.0,40.0,F,Crepe,
1444.0,41.0,H,Burgers,
1445.0,41.0,H,Crepe,
1446.0,37.0,H,pizza,
1447.0,25.0,F,pizza,
1448.0,43.0,H,lablebi,
1449.0,44.0,H,lablebi,
1450.0,53.0,F,Crepe,
1451.0,31.0,H,lablebi,
1452.0,45.0,F,sandwichAyari,
1453.0,51.0,F,lablebi,
1454.0,38.0,H,kaftaji,
1455.0,54.0,F,sandwitch,
1456.0,37.0,H,kaftaji,
1457.0,38.0,H,sandwichAyari,
1458.0,51.0,H,Crepe,
1459.0,44.0,F,Crepe,
1460.0,27.0,H,pizza,
1461.0,32.0,H,makloub,
1462.0,53.0,F,lablebi,
1463.0,49.0,F,sandwichAyari,
1464.0,37.0,H,Burgers,
1465.0,54.0,H,Crepe,
1466.0,21.0,F,pizza,
1467.0,27.0,F,lablebi,
1468.0,36.0,F,Burgers,
1469.0,21.0,F,pizza,
1470.0,33.0,F,pizza,
1471.0,55.0,F,sandwitch,
1472.0,55.0,F,Burgers,
1473.0,40.0,H,Burgers,
1474.0,19.0,H,sandwitch,
1475.0,46.0,H,kaftaji,
1476.0,50.0,F,Crepe,
1477.0,51.0,F,sandwichAyari,
1478.0,28.0,F,Crepe,
1479.0,51.0,F,kaftaji,
1480.0,38.0,F,pizza,
1481.0,26.0,F,Burgers,
1482.0,28.0,H,kaftaji,
1483.0,50.0,F,Salade,
1484.0,43.0,H,kaftaji,
1485.0,53.0,H,pizza,
1486.0,41.0,F,lablebi,
1487.0,42.0,F,lablebi,
1488.0,19.0,F,Burgers,
1489.0,39.0,H,lablebi,
1490.0,48.0,H,lablebi,
1491.0,25.0,F,sandwitch,
1492.0,39.0,H,lablebi,
1493.0,50.0,F,lablebi,
1494.0,55.0,H,pizza,
1495.0,24.0,F,Crepe,
1496.0,33.0,F,Burgers,
1497.0,53.0,F,pizza,
1498.0,40.0,F,sandwichAyari,
1499.0,41.0,F,Salade,
1500.0,52.0,H,Burgers,
1501.0,28.0,H,makloub,
1502.0,26.0,H,lablebi,
1503.0,18.0,H,Salade,
1504.0,27.0,F,kaftaji,
1505.0,42.0,F,sandwichAyari,
1506.0,29.0,F,Salade,
1507.0,23.0,H,Crepe,
1508.0,28.0,H,Burgers,
1509.0,29.0,H,lablebi,
1510.0,53.0,H,kaftaji,
1511.0,38.0,F,lablebi,
1512.0,48.0,H,Salade,
1513.0,28.0,F,sandwitch,
1514.0,40.0,F,kaftaji,
1515.0,26.0,F,pizza,
1516.0,46.0,H,lablebi,
1517.0,51.0,H,Burgers,
1518.0,46.0,H,makloub,
1519.0,19.0,F,Crepe,
1520.0,49.0,H,Burgers,
1521.0,40.0,H,makloub,
1522.0,32.0,F,kaftaji,
1523.0,49.0,F,lablebi,
1524.0,50.0,H,makloub,
1525.0,23.0,H,sandwichAyari,
1526.0,25.0,H,Salade,
1527.0,48.0,F,lablebi,
1528.0,54.0,H,sandwichAyari,
1529.0,50.0,F,pizza,
1530.0,29.0,F,Salade,
1531.0,47.0,F,Salade,
1532.0,37.0,H,Salade,
1533.0,29.0,H,pizza,
1534.0,23.0,H,Crepe,
1535.0,26.0,F,lablebi,
1536.0,52.0,F,Salade,
1537.0,21.0,H,makloub,
1538.0,43.0,H,sandwitch,
1539.0,41.0,F,pizza,
1540.0,45.0,F,makloub,
1541.0,27.0,H,pizza,
1542.0,48.0,F,Crepe,
1543.0,43.0,F,sandwitch,
1544.0,47.0,H,Salade,
1545.0,35.0,F,Salade,
1546.0,21.0,F,kaftaji,
1547.0,28.0,H,makloub,
1548.0,35.0,F,makloub,
1549.0,37.0,F,Salade,
1550.0,54.0,F,sandwitch,
1551.0,35.0,F,sandwitch,
1552.0,45.0,F,Salade,
1553.0,27.0,H,lablebi,
1554.0,42.0,F,Crepe,
1555.0,51.0,F,kaftaji,
1556.0,50.0,H,Crepe,
1557.0,54.0,H,Salade,
1558.0,56.0,F,Crepe,
1559.0,29.0,F,Crepe,
1560.0,30.0,F,Burgers,
1561.0,20.0,H,pizza,
1562.0,42.0,H,Salade,
1563.0,32.0,F,pizza,
1564.0,28.0,F,kaftaji,
1565.0,28.0,F,sandwitch,
1566.0,34.0,H,pizza,
1567.0,52.0,F,Burgers,
1568.0,39.0,H,Burgers,
1569.0,46.0,F,Burgers,
1570.0,23.0,F,pizza,
1571.0,33.0,F,Burgers,
1572.0,34.0,F,Burgers,
1573.0,26.0,F,Burgers,
1574.0,43.0,F,pizza,
1575.0,50.0,F,Crepe,
1576.0,23.0,F,pizza,
1577.0,41.0,H,sandwichAyari,
1578.0,33.0,H,Burgers,
1579.0,21.0,H,pizza,
1580.0,31.0,F,kaftaji,
1581.0,28.0,H,sandwichAyari,
1582.0,43.0,H,pizza,
1583.0,50.0,F,sandwitch,
1584.0,42.0,F,sandwichAyari,
1585.0,23.0,F,kaftaji,
1586.0,43.0,H,Crepe,
1587.0,38.0,H,Crepe,
1588.0,42.0,F,lablebi,
1589.0,21.0,F,sandwitch,
1590.0,19.0,F,pizza,
1591.0,43.0,F,Salade,
1592.0,55.0,H,lablebi,
1593.0,31.0,F,sandwitch,
1594.0,34.0,F,Crepe,
1595.0,22.0,F,sandwichAyari,
1596.0,48.0,F,makloub,
1597.0,51.0,H,sandwichAyari,
1598.0,42.0,F,kaftaji,
1599.0,45.0,H,sandwichAyari,
1600.0,43.0,F,Salade,
1601.0,41.0,H,Salade,
1602.0,19.0,H,Burgers,
1603.0,49.0,H,sandwichAyari,
1604.0,28.0,H,kaftaji,
1605.0,43.0,H,Burgers,
1606.0,40.0,H,pizza,
1607.0,28.0,F,pizza,
1608.0,24.0,H,lablebi,
1609.0,53.0,F,kaftaji,
1610.0,46.0,H,lablebi,
1611.0,33.0,H,Salade,
1612.0,31.0,H,sandwichAyari,
1613.0,50.0,H,Crepe,
1614.0,39.0,F,Crepe,
1615.0,19.0,H,Crepe,
1616.0,31.0,F,lablebi,
1617.0,18.0,H,sandwichAyari,
1618.0,26.0,H,Burgers,
1619.0,49.0,F,sandwitch,
1620.0,36.0,H,Crepe,
1621.0,49.0,F,makloub,
1622.0,35.0,H,Salade,
1623.0,29.0,H,sandwichAyari,
1624.0,43.0,F,Crepe,
1625.0,48.0,H,makloub,
1626.0,49.0,H,Crepe,
1627.0,39.0,F,makloub,
1628.0,35.0,H,sandwitch,
1629.0,39.0,H,Crepe,
1630.0,55.0,H,sandwichAyari,
1631.0,37.0,H,Salade,
1632.0,46.0,F,Crepe,
1633.0,36.0,H,Crepe,
1634.0,24.0,H,sandwichAyari,
1635.0,49.0,F,sandwitch,
1636.0,26.0,H,sandwichAyari,
1637.0,56.0,H,lablebi,
1638.0,47.0,H,lablebi,
1639.0,22.0,F,lablebi,
1640.0,34.0,H,Salade,
1641.0,39.0,F,pizza,
1642.0,46.0,H,sandwitch,
1643.0,20.0,F,pizza,
1644.0,46.0,F,makloub,
1645.0,21.0,F,kaftaji,
1646.0,56.0,F,sandwitch,
1647.0,23.0,H,Burgers,
1648.0,30.0,F,Crepe,
1649.0,18.0,H,makloub,
1650.0,48.0,H,pizza,
1651.0,21.0,F,sandwitch,
1652.0,54.0,H,makloub,
1653.0,48.0,F,lablebi,
1654.0,40.0,H,makloub,
1655.0,28.0,F,sandwichAyari,
1656.0,45.0,H,Crepe,
1657.0,45.0,F,lablebi,
1658.0,38.0,F,makloub,
1659.0,38.0,H,Burgers,
1660.0,43.0,H,sandwitch,
1661.0,20.0,F,Salade,
1662.0,35.0,F,pizza,
1663.0,31.0,H,makloub,
1664.0,19.0,H,kaftaji,
1665.0,52.0,F,Burgers,
1666.0,32.0,H,sandwichAyari,
1667.0,19.0,H,Crepe,
1668.0,20.0,H,makloub,
1669.0,52.0,H,pizza,
1670.0,46.0,F,makloub,
1671.0,46.0,F,Burgers,
1672.0,41.0,H,Salade,
1673.0,24.0,H,makloub,
1674.0,22.0,H,sandwichAyari,
1675.0,49.0,F,Crepe,
1676.0,23.0,F,sandwichAyari,
1677.0,20.0,F,sandwichAyari,
1678.0,31.0,H,sandwitch,
1679.0,28.0,F,Burgers,
1680.0,18.0,F,kaftaji,
