idCustomer,AgeCustomer,Gender,AdressCustomer,CommandeCustom,
580.0,20.0,Homme,Marsa,Burgers,
581.0,18.0,Homme,Ghazale,Crepe,
582.0,50.0,Homme,lac1,Burgers,
583.0,52.0,Homme,CentreHurbainNord,Crepe,
584.0,22.0,Homme,Ghazale,Salade,
585.0,31.0,Femme,Cité Intilaka,sandwitch,
586.0,38.0,Femme,Ghazale,Salade,
587.0,46.0,Femme,Cité tadamon,makloub,
588.0,45.0,Homme,Cité Nasr,makloub,
589.0,48.0,Femme,lac1,Crepe,
590.0,38.0,Homme,Manar,makloub,
591.0,35.0,Femme,Lafayet,Crepe,
592.0,22.0,Femme,Ghazale,Burgers,
593.0,26.0,Femme,lac1,Salade,
594.0,20.0,Homme,Lafayet,pizza,
595.0,25.0,Homme,Ghazale,Crepe,
596.0,53.0,Homme,Manzeh,Crepe,
597.0,46.0,Femme,Manzeh,makloub,
598.0,39.0,Femme,Cité Nasr,pizza,
599.0,24.0,Homme,Borj louzir,makloub,
600.0,50.0,Femme,Gamart,makloub,
601.0,55.0,Homme,Borj louzir,Burgers,
602.0,53.0,Femme,Cité Intilaka,Crepe,
603.0,36.0,Femme,Manzeh,Crepe,
604.0,49.0,Homme,lac1,makloub,
605.0,38.0,Homme,Borj louzir,Crepe,
606.0,50.0,Femme,CentreHurbainNord,sandwitch,
607.0,41.0,Femme,Cité tadamon,sandwitch,
608.0,45.0,Homme,Cité Nasr,makloub,
609.0,54.0,Homme,Gamart,sandwitch,
610.0,52.0,Femme,Manzeh,sandwitch,
611.0,42.0,Femme,Marsa,pizza,
612.0,29.0,Femme,Manar,pizza,
613.0,32.0,Homme,Lafayet,Salade,
614.0,30.0,Femme,Cité tadamon,Crepe,
615.0,33.0,Homme,Ghazale,pizza,
616.0,24.0,Femme,Ghazale,sandwitch,
617.0,31.0,Femme,Ghazale,Salade,
618.0,35.0,Homme,Ariana,pizza,
619.0,47.0,Femme,Manar,Crepe,
620.0,18.0,Femme,Manar,pizza,
621.0,56.0,Homme,Cité tadamon,Burgers,
622.0,36.0,Femme,Borj louzir,Burgers,
623.0,34.0,Homme,Ariana,sandwitch,
624.0,31.0,Femme,CentreHurbainNord,makloub,
625.0,34.0,Femme,CentreHurbainNord,Salade,
626.0,30.0,Femme,Marsa,Salade,
627.0,29.0,Femme,CentreHurbainNord,sandwitch,
628.0,35.0,Homme,lac1,Crepe,
629.0,23.0,Homme,Cité Nasr,Crepe,
630.0,24.0,Femme,lac1,pizza,
631.0,42.0,Homme,Gamart,Salade,
632.0,29.0,Homme,CentreHurbainNord,pizza,
633.0,30.0,Femme,Cité Intilaka,makloub,
634.0,23.0,Femme,Ghazale,makloub,
635.0,35.0,Femme,CentreHurbainNord,Salade,
636.0,42.0,Femme,Gamart,makloub,
637.0,28.0,Homme,Ariana,pizza,
638.0,51.0,Femme,lac1,sandwitch,
639.0,51.0,Femme,Manar,sandwitch,
640.0,44.0,Homme,Manar,Burgers,
641.0,53.0,Femme,CentreHurbainNord,Burgers,
642.0,32.0,Homme,Lafayet,Salade,
643.0,29.0,Femme,Lafayet,makloub,
644.0,47.0,Homme,Manar,sandwitch,
645.0,48.0,Homme,Ariana,sandwitch,
646.0,23.0,Femme,Gamart,Crepe,
647.0,45.0,Femme,Marsa,sandwitch,
648.0,24.0,Homme,Cité Nasr,pizza,
649.0,42.0,Homme,Gamart,Burgers,
650.0,37.0,Homme,Cité Intilaka,Salade,
651.0,37.0,Homme,Ghazale,sandwitch,
652.0,39.0,Homme,Cité tadamon,sandwitch,
653.0,20.0,Femme,Manar,sandwitch,
654.0,35.0,Femme,Lafayet,sandwitch,
655.0,56.0,Femme,lac1,sandwitch,
656.0,29.0,Homme,Cité Intilaka,Burgers,
657.0,52.0,Homme,Manzeh,Burgers,
658.0,26.0,Homme,CentreHurbainNord,sandwitch,
659.0,30.0,Femme,Ghazale,Burgers,
660.0,26.0,Homme,Borj louzir,pizza,
661.0,51.0,Femme,CentreHurbainNord,pizza,
662.0,31.0,Femme,lac1,pizza,
663.0,27.0,Homme,Ariana,Salade,
664.0,34.0,Femme,Borj louzir,pizza,
665.0,51.0,Femme,Cité Intilaka,pizza,
666.0,41.0,Femme,Ghazale,sandwitch,
667.0,56.0,Femme,CentreHurbainNord,Burgers,
668.0,34.0,Homme,Manzeh,Salade,
669.0,24.0,Femme,Cité tadamon,pizza,
670.0,27.0,Homme,Manzeh,pizza,
671.0,39.0,Femme,Cité Nasr,pizza,
672.0,39.0,Femme,Cité Nasr,Burgers,
673.0,48.0,Femme,Ariana,sandwitch,
674.0,30.0,Femme,CentreHurbainNord,Crepe,
675.0,55.0,Femme,Manar,Crepe,
676.0,34.0,Femme,Marsa,sandwitch,
677.0,34.0,Femme,lac1,sandwitch,
678.0,26.0,Homme,Manzeh,makloub,
679.0,40.0,Femme,Marsa,sandwitch,
680.0,53.0,Femme,Gamart,makloub,
681.0,43.0,Homme,Gamart,Burgers,
682.0,41.0,Femme,CentreHurbainNord,pizza,
683.0,21.0,Homme,Lafayet,Salade,
684.0,39.0,Homme,CentreHurbainNord,makloub,
685.0,39.0,Femme,Cité Intilaka,Burgers,
686.0,20.0,Femme,lac1,sandwitch,
687.0,37.0,Femme,Cité tadamon,Crepe,
688.0,55.0,Homme,Gamart,Salade,
689.0,21.0,Homme,Lafayet,makloub,
690.0,47.0,Homme,Marsa,pizza,
691.0,34.0,Homme,Cité tadamon,Salade,
692.0,37.0,Homme,Borj louzir,Crepe,
693.0,41.0,Homme,CentreHurbainNord,Crepe,
694.0,51.0,Homme,Manar,sandwitch,
695.0,26.0,Femme,Manar,Salade,
696.0,30.0,Femme,Manar,makloub,
697.0,23.0,Homme,Manar,sandwitch,
698.0,46.0,Femme,Cité Nasr,Burgers,
699.0,37.0,Femme,Ariana,pizza,
700.0,19.0,Homme,Manar,Crepe,
701.0,35.0,Homme,Lafayet,makloub,
702.0,26.0,Femme,Ariana,pizza,
703.0,26.0,Homme,Cité Intilaka,pizza,
704.0,29.0,Femme,Manar,makloub,
705.0,18.0,Femme,Manzeh,Salade,
706.0,43.0,Homme,Cité Intilaka,Salade,
707.0,19.0,Femme,lac1,Crepe,
708.0,35.0,Homme,Cité Nasr,pizza,
709.0,32.0,Homme,Borj louzir,pizza,
710.0,54.0,Homme,Marsa,Burgers,
711.0,53.0,Homme,Cité Nasr,sandwitch,
712.0,32.0,Homme,Lafayet,Crepe,
713.0,44.0,Homme,Ghazale,Crepe,
714.0,41.0,Homme,Manar,sandwitch,
715.0,27.0,Femme,Marsa,sandwitch,
716.0,35.0,Femme,Cité Intilaka,pizza,
717.0,20.0,Femme,Lafayet,sandwitch,
718.0,43.0,Homme,CentreHurbainNord,sandwitch,
719.0,56.0,Femme,Lafayet,Salade,
720.0,47.0,Homme,Manzeh,pizza,
721.0,36.0,Femme,Cité Intilaka,Burgers,
722.0,46.0,Femme,lac1,Burgers,
723.0,56.0,Femme,Ghazale,sandwitch,
724.0,36.0,Femme,Lafayet,Burgers,
725.0,32.0,Femme,Ghazale,Crepe,
726.0,39.0,Homme,Lafayet,Crepe,
727.0,39.0,Femme,Cité Intilaka,pizza,
728.0,54.0,Femme,Cité Intilaka,pizza,
729.0,43.0,Homme,Manar,pizza,
730.0,52.0,Homme,Gamart,pizza,
731.0,39.0,Femme,Borj louzir,pizza,
732.0,49.0,Homme,Lafayet,pizza,
733.0,34.0,Homme,Cité Intilaka,Salade,
734.0,41.0,Homme,lac1,Salade,
735.0,19.0,Homme,Cité Intilaka,sandwitch,
736.0,40.0,Homme,Manar,sandwitch,
737.0,52.0,Femme,Lafayet,Salade,
738.0,21.0,Homme,Ariana,Burgers,
739.0,20.0,Femme,Gamart,Burgers,
740.0,44.0,Homme,lac1,pizza,
741.0,56.0,Homme,Manar,Salade,
742.0,40.0,Homme,lac1,pizza,
743.0,43.0,Femme,Ariana,Salade,
744.0,24.0,Homme,CentreHurbainNord,Crepe,
745.0,45.0,Homme,Manzeh,Burgers,
746.0,34.0,Homme,Cité tadamon,Burgers,
747.0,24.0,Femme,Manar,pizza,
748.0,31.0,Femme,Marsa,Salade,
749.0,54.0,Homme,Gamart,Salade,
750.0,51.0,Femme,Cité tadamon,Salade,
751.0,45.0,Femme,Ariana,pizza,
752.0,21.0,Femme,CentreHurbainNord,pizza,
753.0,51.0,Femme,Ghazale,Salade,
754.0,47.0,Femme,Manar,Burgers,
755.0,26.0,Homme,Marsa,makloub,
756.0,51.0,Femme,Cité Nasr,Crepe,
757.0,25.0,Homme,Marsa,sandwitch,
758.0,19.0,Femme,Cité tadamon,Salade,
759.0,30.0,Homme,Cité Intilaka,Salade,
760.0,52.0,Femme,Cité tadamon,pizza,
761.0,52.0,Homme,Borj louzir,Salade,
762.0,40.0,Homme,Cité tadamon,Burgers,
763.0,52.0,Homme,Ghazale,sandwitch,
764.0,26.0,Homme,Ariana,sandwitch,
765.0,48.0,Femme,Lafayet,sandwitch,
766.0,30.0,Homme,Marsa,Crepe,
767.0,37.0,Homme,Cité tadamon,pizza,
768.0,36.0,Femme,Ariana,pizza,
769.0,22.0,Homme,Ghazale,sandwitch,
770.0,23.0,Homme,lac1,Salade,
771.0,34.0,Homme,Gamart,sandwitch,
772.0,39.0,Homme,Gamart,pizza,
773.0,50.0,Homme,Marsa,Crepe,
774.0,54.0,Femme,Cité tadamon,sandwitch,
775.0,25.0,Femme,Gamart,pizza,
776.0,38.0,Femme,Borj louzir,pizza,
777.0,34.0,Femme,Manzeh,Salade,
778.0,26.0,Homme,Manzeh,Burgers,
779.0,35.0,Homme,CentreHurbainNord,makloub,
780.0,22.0,Homme,Manar,sandwitch,
781.0,18.0,Homme,Borj louzir,Burgers,
782.0,32.0,Homme,Ghazale,Crepe,
783.0,54.0,Femme,Manzeh,sandwitch,
784.0,26.0,Homme,Gamart,pizza,
785.0,18.0,Femme,Marsa,makloub,
786.0,38.0,Homme,Cité tadamon,Salade,
787.0,37.0,Femme,CentreHurbainNord,makloub,
788.0,20.0,Femme,CentreHurbainNord,makloub,
789.0,48.0,Homme,Lafayet,sandwitch,
790.0,30.0,Femme,Marsa,makloub,
791.0,49.0,Femme,Cité tadamon,Burgers,
792.0,28.0,Femme,CentreHurbainNord,makloub,
793.0,29.0,Homme,Manzeh,pizza,
794.0,46.0,Homme,Cité Intilaka,Crepe,
795.0,39.0,Femme,Manar,pizza,
796.0,54.0,Homme,Cité Intilaka,makloub,
797.0,53.0,Homme,Manzeh,pizza,
798.0,30.0,Femme,Manar,pizza,
799.0,36.0,Homme,Manar,sandwitch,
800.0,42.0,Homme,Marsa,makloub,
801.0,35.0,Femme,Cité Nasr,Salade,
802.0,47.0,Homme,CentreHurbainNord,Burgers,
803.0,51.0,Homme,Cité tadamon,Crepe,
804.0,20.0,Homme,lac1,Crepe,
805.0,35.0,Femme,Cité Nasr,pizza,
806.0,34.0,Homme,Cité Nasr,pizza,
807.0,47.0,Femme,CentreHurbainNord,Crepe,
808.0,32.0,Homme,Manzeh,Salade,
809.0,34.0,Femme,Ghazale,Burgers,
810.0,50.0,Femme,lac1,Burgers,
811.0,33.0,Homme,Gamart,pizza,
812.0,31.0,Homme,Ghazale,Crepe,
813.0,46.0,Femme,Gamart,Crepe,
814.0,53.0,Femme,Cité tadamon,Burgers,
815.0,22.0,Homme,Borj louzir,makloub,
816.0,43.0,Homme,Ghazale,Salade,
817.0,32.0,Femme,Cité Nasr,Crepe,
818.0,31.0,Femme,Cité tadamon,pizza,
819.0,35.0,Homme,Cité Nasr,Salade,
820.0,19.0,Femme,Ghazale,Burgers,
821.0,53.0,Homme,Borj louzir,Crepe,
822.0,26.0,Homme,Manar,Burgers,
823.0,31.0,Homme,Manar,Crepe,
824.0,21.0,Femme,Manzeh,sandwitch,
825.0,46.0,Homme,Borj louzir,sandwitch,
826.0,33.0,Femme,Ghazale,pizza,
827.0,28.0,Homme,Lafayet,makloub,
828.0,23.0,Homme,lac1,sandwitch,
829.0,43.0,Homme,Cité Intilaka,Salade,
830.0,46.0,Femme,Lafayet,pizza,
831.0,25.0,Femme,Manzeh,sandwitch,
832.0,35.0,Homme,Cité tadamon,pizza,
833.0,40.0,Femme,Ghazale,Crepe,
834.0,55.0,Femme,Cité Intilaka,pizza,
835.0,39.0,Homme,Ariana,sandwitch,
836.0,23.0,Femme,Ghazale,pizza,
837.0,47.0,Homme,Gamart,Crepe,
838.0,24.0,Femme,Ariana,sandwitch,
839.0,25.0,Homme,Ariana,sandwitch,
840.0,41.0,Femme,lac1,Salade,
841.0,48.0,Homme,Cité Intilaka,pizza,
842.0,47.0,Homme,Cité Intilaka,Crepe,
843.0,40.0,Homme,Marsa,Burgers,
844.0,49.0,Femme,Manzeh,Burgers,
845.0,29.0,Homme,Lafayet,sandwitch,
846.0,43.0,Homme,Lafayet,Salade,
847.0,55.0,Femme,Cité tadamon,makloub,
848.0,31.0,Femme,Marsa,Burgers,
849.0,27.0,Homme,Manar,Salade,
850.0,21.0,Homme,Cité Nasr,makloub,
851.0,51.0,Homme,Ariana,sandwitch,
852.0,21.0,Homme,CentreHurbainNord,makloub,
853.0,38.0,Homme,Gamart,pizza,
854.0,30.0,Femme,Manzeh,makloub,
855.0,21.0,Femme,Cité tadamon,sandwitch,
856.0,41.0,Femme,Ghazale,Burgers,
857.0,27.0,Femme,CentreHurbainNord,Salade,
858.0,40.0,Femme,Ghazale,Burgers,
859.0,23.0,Femme,Ghazale,Crepe,
860.0,53.0,Homme,Lafayet,sandwitch,
861.0,26.0,Femme,Cité tadamon,pizza,
862.0,30.0,Homme,Borj louzir,Burgers,
863.0,52.0,Femme,Ariana,pizza,
864.0,43.0,Femme,Marsa,Burgers,
865.0,38.0,Femme,Cité Nasr,pizza,
866.0,43.0,Homme,Manar,Salade,
867.0,30.0,Homme,Cité tadamon,makloub,
868.0,29.0,Homme,lac1,Salade,
869.0,36.0,Homme,Ariana,Salade,
870.0,38.0,Femme,Cité tadamon,Burgers,
871.0,55.0,Femme,Lafayet,Salade,
872.0,47.0,Femme,lac1,Burgers,
873.0,52.0,Femme,CentreHurbainNord,Crepe,
874.0,49.0,Femme,Gamart,Salade,
875.0,40.0,Homme,Cité Nasr,sandwitch,
876.0,26.0,Femme,Gamart,pizza,
877.0,33.0,Femme,Manzeh,pizza,
878.0,39.0,Femme,CentreHurbainNord,sandwitch,
879.0,29.0,Homme,Ghazale,Salade,
880.0,37.0,Femme,Cité Intilaka,Salade,
881.0,23.0,Homme,Borj louzir,Salade,
882.0,20.0,Homme,Lafayet,makloub,
883.0,25.0,Femme,Manzeh,Salade,
884.0,29.0,Homme,Cité tadamon,pizza,
885.0,35.0,Femme,lac1,pizza,
886.0,53.0,Homme,Marsa,Crepe,
887.0,24.0,Homme,CentreHurbainNord,Salade,
888.0,21.0,Femme,Cité Intilaka,Salade,
889.0,45.0,Homme,Lafayet,makloub,
890.0,31.0,Homme,Gamart,makloub,
891.0,36.0,Homme,Cité Intilaka,Crepe,
892.0,22.0,Femme,Marsa,pizza,
893.0,28.0,Homme,Cité Nasr,Crepe,
894.0,54.0,Femme,Cité Intilaka,pizza,
895.0,32.0,Homme,Ariana,Burgers,
896.0,20.0,Femme,Cité Intilaka,Burgers,
897.0,51.0,Homme,Manzeh,sandwitch,
898.0,53.0,Homme,Manzeh,Crepe,
899.0,20.0,Homme,lac1,Crepe,
900.0,28.0,Femme,Ghazale,pizza,
901.0,49.0,Homme,Manar,Burgers,
902.0,49.0,Femme,Gamart,Burgers,
903.0,36.0,Homme,Cité tadamon,sandwitch,
904.0,52.0,Homme,lac1,Crepe,
905.0,29.0,Homme,Cité Intilaka,pizza,
906.0,42.0,Homme,Cité Nasr,Salade,
907.0,22.0,Homme,Cité Intilaka,makloub,
908.0,47.0,Homme,Cité Intilaka,Crepe,
909.0,48.0,Femme,CentreHurbainNord,sandwitch,
910.0,27.0,Femme,lac1,sandwitch,
911.0,43.0,Homme,Gamart,sandwitch,
912.0,32.0,Homme,Gamart,Burgers,
913.0,25.0,Femme,Manar,Crepe,
914.0,34.0,Femme,Lafayet,sandwitch,
915.0,54.0,Femme,Manar,makloub,
916.0,44.0,Homme,Lafayet,Crepe,
917.0,31.0,Femme,Lafayet,pizza,
918.0,41.0,Femme,Manzeh,Burgers,
919.0,56.0,Femme,Cité tadamon,Burgers,
920.0,50.0,Homme,CentreHurbainNord,sandwitch,
921.0,27.0,Femme,Borj louzir,makloub,
922.0,25.0,Femme,Cité tadamon,Burgers,
923.0,22.0,Femme,CentreHurbainNord,Salade,
924.0,28.0,Femme,CentreHurbainNord,makloub,
925.0,33.0,Femme,Manzeh,makloub,
926.0,48.0,Homme,Ghazale,sandwitch,
927.0,55.0,Femme,Cité Nasr,Burgers,
928.0,44.0,Homme,Manar,Burgers,
929.0,41.0,Homme,Gamart,sandwitch,
930.0,34.0,Homme,Gamart,Salade,
931.0,34.0,Femme,Cité Nasr,sandwitch,
932.0,28.0,Femme,Marsa,makloub,
933.0,38.0,Femme,Gamart,makloub,
934.0,25.0,Femme,CentreHurbainNord,Salade,
935.0,34.0,Homme,Cité Nasr,Crepe,
936.0,40.0,Femme,Cité tadamon,makloub,
937.0,22.0,Femme,Manzeh,Salade,
938.0,19.0,Femme,Ariana,Burgers,
939.0,22.0,Femme,Ariana,pizza,
940.0,42.0,Femme,Borj louzir,makloub,
941.0,43.0,Homme,Lafayet,Burgers,
942.0,20.0,Femme,Ghazale,pizza,
943.0,37.0,Femme,Lafayet,pizza,
944.0,37.0,Femme,Ghazale,pizza,
945.0,25.0,Femme,Gamart,Burgers,
946.0,47.0,Femme,CentreHurbainNord,Salade,
947.0,46.0,Homme,Ariana,Crepe,
948.0,25.0,Homme,Gamart,Crepe,
949.0,42.0,Homme,Ghazale,Salade,
950.0,35.0,Femme,Marsa,Salade,
951.0,20.0,Homme,Cité Intilaka,Crepe,
952.0,32.0,Homme,Borj louzir,sandwitch,
953.0,30.0,Homme,Borj louzir,Burgers,
954.0,45.0,Femme,lac1,Crepe,
955.0,43.0,Homme,Lafayet,pizza,
956.0,54.0,Homme,Manar,Burgers,
957.0,53.0,Homme,CentreHurbainNord,Salade,
958.0,23.0,Femme,Lafayet,sandwitch,
959.0,46.0,Homme,Lafayet,Crepe,
960.0,55.0,Femme,Cité Intilaka,Burgers,
961.0,19.0,Femme,lac1,pizza,
962.0,18.0,Homme,Marsa,pizza,
963.0,55.0,Homme,Gamart,makloub,
964.0,26.0,Femme,Cité Nasr,Burgers,
965.0,24.0,Femme,Ariana,Salade,
966.0,56.0,Femme,Cité Intilaka,Salade,
967.0,43.0,Homme,lac1,Burgers,
968.0,32.0,Homme,Cité Intilaka,pizza,
969.0,36.0,Homme,Cité tadamon,sandwitch,
970.0,48.0,Femme,Borj louzir,pizza,
971.0,37.0,Homme,Cité Nasr,pizza,
972.0,25.0,Femme,Ghazale,Salade,
973.0,39.0,Femme,Manzeh,Salade,
974.0,27.0,Femme,Manar,makloub,
975.0,32.0,Homme,Gamart,sandwitch,
976.0,22.0,Femme,Marsa,Crepe,
977.0,38.0,Homme,Manar,Crepe,
978.0,49.0,Homme,Marsa,sandwitch,
979.0,29.0,Homme,Ariana,Burgers,
980.0,29.0,Femme,Cité Nasr,makloub,
981.0,19.0,Femme,Cité Nasr,Crepe,
982.0,30.0,Homme,Cité Intilaka,sandwitch,
983.0,41.0,Femme,Cité tadamon,Crepe,
984.0,52.0,Homme,lac1,Burgers,
985.0,44.0,Femme,Manar,sandwitch,
986.0,34.0,Homme,Ariana,Burgers,
987.0,25.0,Femme,lac1,sandwitch,
988.0,26.0,Homme,Cité Nasr,pizza,
989.0,39.0,Homme,Marsa,Crepe,
990.0,21.0,Homme,Manar,sandwitch,
991.0,53.0,Femme,Cité tadamon,Salade,
992.0,31.0,Femme,Ghazale,Salade,
993.0,55.0,Homme,Manzeh,Crepe,
994.0,49.0,Homme,Borj louzir,Burgers,
995.0,24.0,Femme,Gamart,sandwitch,
996.0,28.0,Homme,Lafayet,sandwitch,
997.0,34.0,Homme,Cité Nasr,Burgers,
998.0,21.0,Femme,Ghazale,Burgers,
999.0,24.0,Homme,Cité Intilaka,sandwitch,
1000.0,31.0,Homme,Ariana,makloub,
1001.0,31.0,Homme,Cité Nasr,Crepe,
1002.0,43.0,Femme,Cité Nasr,pizza,
1003.0,49.0,Homme,Gamart,Salade,
1004.0,40.0,Homme,CentreHurbainNord,sandwitch,
1005.0,29.0,Homme,lac1,Salade,
1006.0,38.0,Femme,Cité Intilaka,sandwitch,
1007.0,40.0,Homme,Lafayet,sandwitch,
1008.0,49.0,Femme,CentreHurbainNord,makloub,
1009.0,41.0,Femme,Ariana,sandwitch,
1010.0,38.0,Femme,Manar,Burgers,
1011.0,45.0,Homme,Lafayet,makloub,
1012.0,41.0,Femme,Marsa,pizza,
1013.0,19.0,Homme,Marsa,sandwitch,
1014.0,38.0,Femme,Cité tadamon,Salade,
1015.0,53.0,Homme,lac1,Salade,
1016.0,21.0,Femme,Lafayet,Salade,
1017.0,19.0,Homme,Manzeh,Crepe,
1018.0,51.0,Homme,Cité tadamon,Salade,
1019.0,27.0,Femme,Borj louzir,sandwitch,
1020.0,32.0,Homme,Marsa,Burgers,
1021.0,49.0,Femme,Ghazale,makloub,
1022.0,56.0,Femme,Cité Nasr,makloub,
1023.0,42.0,Homme,Ghazale,Crepe,
1024.0,20.0,Homme,Ghazale,makloub,
1025.0,28.0,Femme,Marsa,makloub,
1026.0,30.0,Femme,Lafayet,sandwitch,
1027.0,55.0,Homme,Cité tadamon,Burgers,
1028.0,46.0,Femme,Cité tadamon,Crepe,
1029.0,21.0,Femme,Marsa,pizza,
1030.0,40.0,Femme,Cité Intilaka,Burgers,
1031.0,30.0,Femme,Cité tadamon,sandwitch,
1032.0,54.0,Femme,lac1,Salade,
1033.0,37.0,Homme,CentreHurbainNord,Burgers,
1034.0,42.0,Femme,CentreHurbainNord,Crepe,
1035.0,30.0,Femme,Ghazale,Crepe,
1036.0,49.0,Femme,Manzeh,pizza,
1037.0,32.0,Femme,Marsa,sandwitch,
1038.0,54.0,Homme,Cité tadamon,makloub,
1039.0,19.0,Femme,lac1,Salade,
1040.0,35.0,Homme,Borj louzir,sandwitch,
1041.0,31.0,Homme,Ariana,Salade,
1042.0,36.0,Homme,lac1,pizza,
1043.0,29.0,Femme,Cité Intilaka,Burgers,
1044.0,53.0,Femme,Ariana,Crepe,
1045.0,50.0,Homme,Lafayet,pizza,
1046.0,40.0,Homme,Cité Intilaka,sandwitch,
1047.0,40.0,Homme,Cité Intilaka,Crepe,
1048.0,54.0,Femme,Manzeh,Salade,
1049.0,26.0,Homme,lac1,Salade,
1050.0,18.0,Femme,Manar,sandwitch,
1051.0,50.0,Femme,Borj louzir,makloub,
1052.0,19.0,Homme,Manar,Burgers,
1053.0,29.0,Homme,Ghazale,Burgers,
1054.0,36.0,Femme,Manzeh,sandwitch,
1055.0,45.0,Homme,CentreHurbainNord,sandwitch,
1056.0,20.0,Femme,Cité Nasr,Burgers,
1057.0,33.0,Femme,Gamart,sandwitch,
1058.0,45.0,Homme,CentreHurbainNord,Salade,
1059.0,41.0,Femme,Manzeh,sandwitch,
1060.0,22.0,Homme,Manzeh,sandwitch,
1061.0,49.0,Femme,lac1,Burgers,
1062.0,53.0,Femme,Cité tadamon,Salade,
1063.0,32.0,Femme,Cité Nasr,Burgers,
1064.0,24.0,Homme,Lafayet,pizza,
1065.0,48.0,Femme,Borj louzir,pizza,
1066.0,29.0,Homme,Ghazale,sandwitch,
1067.0,27.0,Homme,Ghazale,Crepe,
1068.0,41.0,Homme,Ghazale,sandwitch,
1069.0,33.0,Homme,Borj louzir,pizza,
1070.0,45.0,Homme,Cité Nasr,Crepe,
1071.0,22.0,Femme,Lafayet,makloub,
1072.0,28.0,Homme,Gamart,Crepe,
1073.0,20.0,Homme,lac1,sandwitch,
1074.0,29.0,Femme,Cité Nasr,pizza,
1075.0,21.0,Homme,Ghazale,pizza,
1076.0,29.0,Homme,Borj louzir,Salade,
1077.0,35.0,Femme,Cité Intilaka,pizza,
1078.0,30.0,Homme,Ghazale,sandwitch,
1079.0,23.0,Homme,Cité Nasr,sandwitch,
1080.0,25.0,Femme,Ariana,Burgers,
1081.0,46.0,Homme,Borj louzir,Crepe,
1082.0,50.0,Homme,Cité Intilaka,pizza,
1083.0,19.0,Homme,Borj louzir,Burgers,
1084.0,27.0,Femme,Cité Nasr,pizza,
1085.0,34.0,Homme,Cité Intilaka,Salade,
1086.0,36.0,Homme,Manar,Crepe,
1087.0,20.0,Homme,CentreHurbainNord,sandwitch,
1088.0,39.0,Homme,Ariana,pizza,
1089.0,37.0,Femme,Lafayet,Salade,
1090.0,47.0,Homme,CentreHurbainNord,sandwitch,
1091.0,31.0,Femme,Ghazale,Salade,
1092.0,34.0,Homme,Lafayet,Crepe,
1093.0,37.0,Femme,Marsa,makloub,
1094.0,53.0,Homme,Ariana,Burgers,
1095.0,24.0,Homme,CentreHurbainNord,Crepe,
1096.0,47.0,Homme,Cité tadamon,pizza,
1097.0,42.0,Homme,Gamart,Burgers,
1098.0,46.0,Femme,Manzeh,sandwitch,
1099.0,27.0,Femme,Cité Intilaka,Salade,
1100.0,20.0,Femme,Borj louzir,Crepe,
1101.0,21.0,Femme,Ghazale,makloub,
1102.0,42.0,Femme,Marsa,sandwitch,
1103.0,27.0,Femme,Manzeh,makloub,
1104.0,33.0,Homme,Cité Nasr,Salade,
1105.0,36.0,Femme,Ghazale,Burgers,
1106.0,38.0,Homme,lac1,Salade,
1107.0,25.0,Femme,CentreHurbainNord,Salade,
1108.0,37.0,Femme,Cité tadamon,makloub,
1109.0,18.0,Homme,Manar,Salade,
1110.0,25.0,Homme,Ariana,makloub,
1111.0,20.0,Homme,Ariana,makloub,
1112.0,42.0,Femme,Lafayet,Crepe,
1113.0,27.0,Femme,Ariana,Burgers,
1114.0,29.0,Homme,Ariana,Salade,
1115.0,33.0,Femme,Gamart,sandwitch,
1116.0,25.0,Femme,Borj louzir,sandwitch,
1117.0,30.0,Femme,Ghazale,Burgers,
1118.0,48.0,Femme,Ariana,Salade,
1119.0,55.0,Femme,Ariana,Burgers,
1120.0,29.0,Femme,Ghazale,sandwitch,
1121.0,40.0,Homme,Lafayet,Salade,
1122.0,42.0,Homme,Marsa,Burgers,
1123.0,53.0,Femme,Manar,Burgers,
1124.0,45.0,Homme,CentreHurbainNord,sandwitch,
1125.0,46.0,Femme,Borj louzir,makloub,
1126.0,32.0,Femme,Cité tadamon,Crepe,
1127.0,27.0,Homme,Marsa,makloub,
1128.0,18.0,Homme,lac1,Burgers,
1129.0,53.0,Femme,Gamart,makloub,
1130.0,36.0,Homme,Gamart,Burgers,
1131.0,33.0,Femme,Cité Nasr,Crepe,
1132.0,21.0,Homme,Manar,Burgers,
1133.0,20.0,Homme,Cité tadamon,Salade,
1134.0,42.0,Femme,Marsa,pizza,
1135.0,29.0,Homme,CentreHurbainNord,Salade,
1136.0,38.0,Femme,CentreHurbainNord,Crepe,
1137.0,26.0,Femme,Gamart,Burgers,
1138.0,44.0,Homme,Manzeh,Burgers,
1139.0,22.0,Homme,Marsa,pizza,
1140.0,50.0,Femme,Gamart,Crepe,
1141.0,35.0,Femme,Marsa,pizza,
1142.0,53.0,Homme,Gamart,Burgers,
1143.0,46.0,Femme,Marsa,sandwitch,
1144.0,53.0,Homme,CentreHurbainNord,Salade,
1145.0,36.0,Homme,Manzeh,pizza,
1146.0,28.0,Homme,CentreHurbainNord,sandwitch,
1147.0,23.0,Femme,Gamart,pizza,
1148.0,48.0,Homme,lac1,sandwitch,
1149.0,20.0,Homme,Lafayet,pizza,
1150.0,41.0,Homme,Cité tadamon,pizza,
1151.0,48.0,Homme,Manar,Crepe,
